X_T_dep,Y_T_dep,Z_T_dep,Eigenvectors_(dx)_T_dep,Eigenvectors_(dy)_T_dep,Eigenvectors_(dz)_T_dep,X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.699394664169443,3.142191547146346,0.21058269539428887,0.00125777361573844,-0.02925575475609043,-0.00912217434285187,4.69864,3.159745,0.216056,0.004647,-0.108089,-0.033703
2.876134664169443,7.922382547146346,13.90286669539429,0.00125777361573844,-0.02925575475609043,-0.00912217434285187,2.87538,7.939936,13.90834,0.004647,-0.108089,-0.033703
3.719497856239105,3.153120208355892,1.2182702954941338,0.000548093731842122,-0.030481319406846542,-0.009952840843110376,3.719169,3.171409,1.224242,0.002025,-0.112617,-0.036772
3.855178856239105,7.909983208355892,12.894182295494135,0.000548093731842122,-0.030481319406846542,-0.009952840843110376,3.85485,7.928272,12.900154,0.002025,-0.112617,-0.036772
3.904455778776594,2.474766013853384,2.445822401388553,-0.0018037020390103214,-0.03501331024435987,-0.012094331019078213,3.905538,2.495774,2.453079,-0.006664,-0.129361,-0.044684
3.667398778776594,8.582899013853384,11.664060401388554,-0.0018037020390103214,-0.03501331024435987,-0.012094331019078213,3.668481,8.603907,11.671317,-0.006664,-0.129361,-0.044684
2.9332928724620584,2.501794811822103,3.4472234956567216,-0.003215212563235836,-0.037631980296494456,-0.01347417390546396,2.935222,2.524374,3.455308,-0.011879,-0.139036,-0.049782
4.636867872462059,8.552727811822104,10.661003495656722,-0.003215212563235836,-0.037631980296494456,-0.01347417390546396,4.638797,8.575307,10.669088,-0.011879,-0.139036,-0.049782
3.119198637808637,1.8331134984758344,4.700658710349804,-0.00714227031893823,-0.04722916920694283,-0.018063816083659943,3.123484,1.861451,4.711497,-0.026388,-0.174494,-0.066739
4.446249637808638,9.209892498475835,9.402060710349803,-0.00714227031893823,-0.04722916920694283,-0.018063816083659943,4.450535,9.23823,9.412899,-0.026388,-0.174494,-0.066739
2.1528589911110343,1.8882998622019727,5.674231875642915,-0.007915014814942802,-0.0506868963300456,-0.018835207261808113,2.157608,1.918712,5.685533,-0.029243,-0.187269,-0.069589
5.411661991111035,9.150556862201972,8.427561875642915,-0.007915014814942802,-0.0506868963300456,-0.018835207261808113,5.416411,9.180969,8.438863,-0.029243,-0.187269,-0.069589
0.9396138503285872,2.6137881854171057,5.457459252928926,-0.00395358278568784,-0.04241135763815776,-0.0136595784517908,0.941986,2.639235,5.465655,-0.014607,-0.156694,-0.050467
6.629660850328587,8.434998185417106,8.650544252928926,-0.00395358278568784,-0.04241135763815776,-0.0136595784517908,6.632033,8.460445,8.65874,-0.014607,-0.156694,-0.050467
0.7156842013836484,3.2625010132985066,4.26998872681392,-0.0006679976939191887,-0.03364997783582221,-0.009737121976800168,0.716085,3.282691,4.275831,-0.002468,-0.124324,-0.035975
6.8575332013836485,7.7968000132985065,9.84272172681392,-0.0006679976939191887,-0.03364997783582221,-0.009737121976800168,6.857934,7.81699,9.848564,-0.002468,-0.124324,-0.035975
1.6947934021938686,3.233432544167898,3.2249199776717434,-0.0009026630102190008,-0.032669093053503274,-0.010503370547094017,1.695335,3.253034,3.231222,-0.003335,-0.1207,-0.038806
5.878142402193868,7.827044544167898,10.886870977671744,-0.0009026630102190008,-0.032669093053503274,-0.010503370547094017,5.878684,7.846646,10.893173,-0.003335,-0.1207,-0.038806
1.4967636915286981,3.8986923032716927,2.014922704717551,0.0013511525478300606,-0.02857449454717852,-0.008615492137415597,1.495953,3.915837,2.020092,0.004992,-0.105572,-0.031831
6.078877691528698,7.166699303271693,12.09913370471755,0.0013511525478300606,-0.02857449454717852,-0.008615492137415597,6.078067,7.183844,12.104303,0.004992,-0.105572,-0.031831
5.098945373715583,7.179636955185804,13.119024654651396,0.0012656228593055615,-0.028911741356993474,-0.009013908914339846,5.098186,7.196984,13.124433,0.004676,-0.106818,-0.033303
2.4765923737155835,3.885349955185804,0.9945536546513961,0.0012656228593055615,-0.028911741356993474,-0.009013908914339846,2.475833,3.902697,0.999962,0.004676,-0.106818,-0.033303
6.376335081652744,10.635993424199134,13.55507016608915,0.008153469421240536,0.02258904033189127,0.009955276815251896,6.371443,10.62244,13.549097,0.030124,0.083458,0.036781
1.2074680816527443,0.49079342419913474,0.5812721660891511,0.008153469421240536,0.02258904033189127,0.009955276815251896,1.202576,0.47724,0.575299,0.030124,0.083458,0.036781
5.971744456496633,7.177722684408047,0.8208443733091138,0.007622427494389057,0.02372447401341112,0.01006895551518952,5.967171,7.163488,0.814803,0.028162,0.087653,0.037201
1.6114214564966336,3.9504276844080466,13.315633373309113,0.007622427494389057,0.02372447401341112,0.01006895551518952,1.606848,3.936193,13.309592,0.028162,0.087653,0.037201
4.986924111879142,6.610965330569322,1.6635716300125272,0.0060801864652352735,0.026790550948871644,0.010549383354211628,4.983276,6.594891,1.657242,0.022464,0.098981,0.038976
2.594391111879141,4.520863330569322,12.473482630012526,0.0060801864652352735,0.026790550948871644,0.010549383354211628,2.590743,4.504789,12.467153,0.022464,0.098981,0.038976
5.175395934857749,6.512788118845413,3.0427477336410593,0.0024982247629149563,0.03432853140902132,0.011536222735098727,5.173897,6.492191,3.035826,0.00923,0.126831,0.042622
2.401620934857749,4.628087118845413,11.095490733641059,0.0024982247629149563,0.03432853140902132,0.011536222735098727,2.400122,4.60749,11.088569,0.00923,0.126831,0.042622
4.186827900450395,5.930871388488892,3.900500837861571,-0.0007651659160087303,0.04155064748148717,0.013019729769284737,4.187287,5.905941,3.892689,-0.002827,0.153514,0.048103
3.3862729004503946,5.218670388488892,10.239517837861571,-0.0007651659160087303,0.04155064748148717,0.013019729769284737,3.386732,5.19374,10.231706,-0.002827,0.153514,0.048103
4.396091200125486,5.842254501635471,5.254273471184812,-0.005381333124190158,0.05280916939245255,0.0144591186413521,4.39932,5.810569,5.245598,-0.019882,0.19511,0.053421
3.171471200125486,5.3207965016354715,8.88747347118481,-0.005381333124190158,0.05280916939245255,0.0144591186413521,3.1747,5.289111,8.878798,-0.019882,0.19511,0.053421
5.6061577792665425,6.331553342779929,5.837972249998507,-0.0064220345557619895,0.05532390463321559,0.014515416664178351,5.610011,6.298359,5.829263,-0.023727,0.204401,0.053629
1.9601547792665428,4.83451634277993,8.303842249998507,-0.0064220345557619895,0.05532390463321559,0.014515416664178351,1.964008,4.801322,8.295133,-0.023727,0.204401,0.053629
6.584851134400531,6.886962602220628,5.051338521796568,-0.002914775999114969,0.04712767036771281,0.01302920299427954,6.5866,6.858686,5.043521,-0.010769,0.174119,0.048138
0.9856701344005311,4.269270602220628,9.088692521796569,-0.002914775999114969,0.04712767036771281,0.01302920299427954,0.987419,4.240994,9.080875,-0.010769,0.174119,0.048138
6.412125590249532,7.001527200969555,3.6338581370188865,0.0014209837492203164,0.0369336682825919,0.011626895031477548,6.411273,6.979367,3.626882,0.00525,0.136456,0.042957
1.1635995902495322,4.142474200969555,10.504490137018887,0.0014209837492203164,0.0369336682825919,0.011626895031477548,1.162747,4.120314,10.497514,0.00525,0.136456,0.042957
1.1241098918211425,7.565625342288328,2.813815337819831,0.004339819701904486,0.03067890381388099,0.010927229699718592,1.121506,7.547218,2.807259,0.016034,0.113347,0.040372
6.455116891821143,3.5708703422883286,11.323693337819831,0.004339819701904486,0.03067890381388099,0.010927229699718592,6.452513,3.552463,11.317137,0.016034,0.113347,0.040372
6.636940216673081,3.4606536529976912,12.722359861668949,0.007130361121801907,0.02480442166281856,0.010133102781582895,6.632662,3.445771,12.71628,0.026344,0.091643,0.037438
0.9456352166730811,7.668792652997691,1.4141958616689496,0.007130361121801907,0.02480442166281856,0.010133102781582895,0.941357,7.65391,1.408116,0.026344,0.091643,0.037438
5.634494387387894,2.5909680948783373,0.3779229311002472,0.001863978979823969,-0.027668175202770526,-0.008396781499587976,5.633376,2.607569,0.382961,0.001995,-0.029613,-0.008987
1.9417613873878943,8.475511094878339,13.736396931100247,0.001863978979823969,-0.027668175202770526,-0.008396781499587976,1.940643,8.492112,13.741435,0.001995,-0.029613,-0.008987
4.839318816098147,1.9238082186947085,2.6147287629942717,-0.002423639836422745,-0.035699635508819064,-0.012177061676213428,4.840773,1.945228,2.622035,-0.002594,-0.038209,-0.013033
2.7317918160981463,9.133032218694707,11.495054762994272,-0.002423639836422745,-0.035699635508819064,-0.012177061676213428,2.733246,9.154452,11.502361,-0.002594,-0.038209,-0.013033
4.049802271374194,1.27498988993639,4.864165917287732,-0.008992881043010378,-0.05040685010601661,-0.02022347118711269,4.055198,1.305234,4.8763,-0.009625,-0.05395,-0.021645
3.5134252713741936,9.76420288993639,9.235961917287733,-0.008992881043010378,-0.05040685010601661,-0.02022347118711269,3.518821,9.794447,9.248096,-0.009625,-0.05395,-0.021645
3.0323700774204174,9.114272231400355,6.629098355653234,-0.010553204299304125,-0.058912947666075466,-0.022737740577942915,3.038702,9.14962,6.642741,-0.011295,-0.063054,-0.024336
4.528985077420417,1.9147132314003548,7.468012355653234,-0.010553204299304125,-0.058912947666075466,-0.022737740577942915,4.535317,1.950061,7.481655,-0.011295,-0.063054,-0.024336
6.451994826868064,2.6560463346131407,6.252027165658387,-0.0033486218865609553,-0.043052775644766256,-0.012926390569355696,6.454004,2.681878,6.259783,-0.003584,-0.046079,-0.013835
1.1180058268680635,8.391971334613139,7.856857165658387,-0.0033486218865609553,-0.043052775644766256,-0.012926390569355696,1.120015,8.417803,7.864613,-0.003584,-0.046079,-0.013835
6.052620572924074,3.821666693451876,4.10410409150662,0.002845954873455544,-0.025723844246873944,-0.00525651415563391,6.050913,3.837101,4.107258,0.003046,-0.027532,-0.005626
1.5248135729240735,7.247145693451875,10.013983091506619,0.002845954873455544,-0.025723844246873944,-0.00525651415563391,1.523106,7.26258,10.017137,0.003046,-0.027532,-0.005626
0.5636090972982098,4.454529069550195,1.850534956353039,0.0033551621636831444,-0.024191550749675293,-0.006661739411601454,0.561596,4.469044,1.854532,0.003591,-0.025892,-0.00713
7.01443609729821,6.616121069550195,12.26586595635304,0.0033551621636831444,-0.024191550749675293,-0.006661739411601454,7.012423,6.630636,12.269863,0.003591,-0.025892,-0.00713
5.444463232574775,10.26368725839486,13.108504703694337,0.0086537209579597,0.020750430658100515,0.009832839490560127,5.439271,10.251237,13.102605,0.009262,0.022209,0.010524
2.1399412325747758,0.8608932583948603,1.027690703694336,0.0086537209579597,0.020750430658100515,0.009832839490560127,2.134749,0.848443,1.021791,0.009262,0.022209,0.010524
4.0546307926503,6.238663727880096,1.2176437015403527,0.007397987750499342,0.023371213133492115,0.010017835900587769,4.050192,6.224641,1.211633,0.007918,0.025014,0.010722
3.5282657926502994,4.889062727880096,12.918772701540354,0.007397987750499342,0.023371213133492115,0.010017835900587769,3.523827,4.87504,12.912762,0.007918,0.025014,0.010722
3.2599062011337208,5.553262270894371,3.450979956967966,0.0009436685562016085,0.03659378482395267,0.012804928279943608,3.25934,5.531306,3.443297,0.00101,0.039166,0.013705
4.315245201133721,5.590330270894372,10.688781956967965,0.0009436685562016085,0.03659378482395267,0.012804928279943608,4.314679,5.568374,10.681099,0.00101,0.039166,0.013705
3.633887884307621,5.379390304263357,5.890867281767356,-0.008281859487298078,0.05975384043892838,0.016140469612260185,3.638857,5.343538,5.881183,-0.008864,0.063954,0.017275
3.9301928843076213,5.791995304263357,8.252897281767357,-0.008281859487298078,0.05975384043892838,0.016140469612260185,3.935162,5.756143,8.243213,-0.008864,0.063954,0.017275
5.7580283963528665,6.256320171188409,6.921115697157035,-0.01061767274522285,0.06337528531401496,0.015599495261724806,5.764399,6.218295,6.911756,-0.011364,0.06783,0.016696
1.8032493963528662,4.9194111711884085,7.2219996971570355,-0.01061767274522285,0.06337528531401496,0.015599495261724806,1.80962,4.881386,7.21264,-0.011364,0.06783,0.016696
1.2560375525742573,7.2530282904508425,5.489045191649091,-0.003214079042904488,0.04792715075140367,0.012168652748484901,1.257966,7.224272,5.481744,-0.00344,0.051296,0.013024
6.314124552574257,3.9041642904508422,8.649953191649091,-0.003214079042904488,0.04792715075140367,0.012168652748484901,6.316053,3.875408,8.642652,-0.00344,0.051296,0.013024
2.0543352871423557,7.938944886973464,3.2614600677850856,0.003967145237259435,0.03052814495577362,0.011095112975142674,2.051955,7.920628,3.254803,0.004246,0.032674,0.011875
5.524444287142356,3.197369886973464,10.876249067785086,0.003967145237259435,0.03052814495577362,0.011095112975142674,5.522064,3.179053,10.869592,0.004246,0.032674,0.011875
